# FinGuard Sample Transactions CSV
# Format: timestamp, transactionId, accountId, type, amount, location, deviceId
1772171745, FRD001_HV1, FRD001, DEBIT, 56000, Mumbai, DEV10
1772172629, TXN003410, ACC502, CREDIT, 13590.19, Kolkata, DEV13
1772172797, TXN003411, ACC505, DEBIT, 11228.13, Delhi, DEV21
1772172091, TXN003412, ACC505, DEBIT, 15703.28, Pune, DEV21
1772171923, TXN003413, ACC603, CREDIT, 12972.33, Ahmedabad, DEV22
1772173270, TXN003414, ACC504, DEBIT, 2257.95, Jaipur, DEV13
1772174843, TXN003415, ACC502, CREDIT, 24788.19, Jaipur, DEV11
1772173116, TXN003416, ACC605, DEBIT, 22156.89, Chennai, DEV11
1772172398, TXN003417, ACC601, CREDIT, 19412.07, Mumbai, DEV24
1772173136, TXN003418, ACC505, DEBIT, 14990.36, Chennai, DEV11
1772172435, TXN003419, ACC602, CREDIT, 9315.75, Bangalore, DEV11
1772173612, TXN003420, ACC605, CREDIT, 4110.4, Chennai, DEV10
1772173487, TXN003421, ACC605, DEBIT, 7735.5, Kolkata, DEV24
1772172158, TXN003422, ACC605, DEBIT, 10226.48, Hyderabad, DEV25
1772172885, TXN003423, ACC602, CREDIT, 17405.67, Hyderabad, DEV12
1772174364, TXN003424, ACC603, CREDIT, 7707.76, Ahmedabad, DEV13
1772173531, TXN003425, ACC503, CREDIT, 10733.91, Lucknow, DEV10
1772172865, TXN003426, ACC502, DEBIT, 26823.48, Lucknow, DEV25
1772171835, TXN003427, ACC601, DEBIT, 14223.13, Chennai, DEV10
1772171914, TXN003428, ACC503, CREDIT, 9776.28, Bangalore, DEV25
1772174549, TXN003429, ACC503, DEBIT, 28740.17, Lucknow, DEV24
1772172835, TXN003430, ACC502, DEBIT, 26384.53, Mumbai, DEV13
1772172531, TXN003431, ACC501, CREDIT, 8223.33, Chennai, DEV10
1772173167, TXN003432, ACC504, DEBIT, 12838.99, Chennai, DEV22
1772172322, TXN003433, ACC602, DEBIT, 21394.63, Pune, DEV13
1772171729, TXN003434, ACC601, DEBIT, 10378.63, Hyderabad, DEV22
1772172905, TXN003435, ACC601, CREDIT, 5517.49, Jaipur, DEV25
1772174535, TXN003436, ACC603, CREDIT, 29791.34, Delhi, DEV21
1772172185, TXN003437, ACC501, CREDIT, 13619.2, Kolkata, DEV25
1772175218, TXN003438, ACC502, CREDIT, 18537.51, Mumbai, DEV21
1772172670, TXN003439, ACC605, DEBIT, 24170.96, Jaipur, DEV13
1772173272, TXN003440, ACC601, CREDIT, 4984.85, Ahmedabad, DEV25
1772173029, TXN003441, ACC505, CREDIT, 15583.15, Ahmedabad, DEV11
1772172420, TXN003442, ACC602, DEBIT, 9249.31, Jaipur, DEV22
1772172170, TXN003443, ACC501, CREDIT, 2839.75, Mumbai, DEV25
1772172593, TXN003444, ACC603, CREDIT, 19509.6, Jaipur, DEV12
1772172800, TXN003445, ACC505, DEBIT, 8511.75, Chennai, DEV14
1772172299, TXN003446, ACC502, CREDIT, 3108.23, Bangalore, DEV14
1772174087, TXN003447, ACC604, DEBIT, 29503.57, Chennai, DEV21
1772174301, TXN003448, ACC601, DEBIT, 8332.91, Jaipur, DEV21
1772174450, TXN003449, ACC505, CREDIT, 29243.87, Jaipur, DEV23
1772172636, TXN003450, ACC502, CREDIT, 12313.86, Ahmedabad, DEV11
1772172061, TXN003451, ACC604, CREDIT, 1141.09, Pune, DEV21
1772171699, TXN003452, ACC603, DEBIT, 26335.23, Hyderabad, DEV25
1772174173, TXN003453, ACC602, CREDIT, 2956.02, Chennai, DEV25
1772174640, TXN003454, ACC603, CREDIT, 18310.29, Delhi, DEV11
1772173136, TXN003455, ACC505, DEBIT, 14703.64, Hyderabad, DEV13
1772172773, TXN003456, ACC601, DEBIT, 17519.99, Mumbai, DEV25
1772172962, TXN003457, ACC502, CREDIT, 15472.99, Mumbai, DEV23
1772174474, TXN003458, ACC604, DEBIT, 1265.03, Delhi, DEV25
1772173684, TXN003459, ACC504, DEBIT, 2706.35, Kolkata, DEV22
1772172422, TXN003460, ACC605, DEBIT, 1848.59, Delhi, DEV10
1772173725, TXN003461, ACC602, CREDIT, 23113.97, Pune, DEV10
1772174742, TXN003462, ACC603, CREDIT, 12607.99, Bangalore, DEV24
1772175209, TXN003463, ACC501, DEBIT, 23969.35, Bangalore, DEV22
1772173175, TXN003464, ACC505, CREDIT, 23588.68, Hyderabad, DEV14
1772174916, TXN003465, ACC602, CREDIT, 14589.19, Bangalore, DEV25
1772173087, TXN003466, ACC504, DEBIT, 26136.18, Lucknow, DEV10
1772174865, TXN003467, ACC603, DEBIT, 9665.64, Bangalore, DEV14
1772174478, TXN003468, ACC603, CREDIT, 8092.11, Jaipur, DEV11
1772174745, TXN003469, ACC601, CREDIT, 23621.84, Pune, DEV13
1772173836, TXN003470, ACC502, DEBIT, 30476.49, Lucknow, DEV24
1772173475, TXN003471, ACC605, DEBIT, 6332.21, Lucknow, DEV23
1772173294, TXN003472, ACC605, CREDIT, 17516.53, Jaipur, DEV13
1772173622, TXN003473, ACC501, CREDIT, 1131.47, Bangalore, DEV11
1772175093, TXN003474, ACC603, DEBIT, 7715.22, Lucknow, DEV25
1772174650, TXN003475, ACC501, DEBIT, 2117.14, Ahmedabad, DEV11
1772174972, TXN003476, ACC501, CREDIT, 6785.76, Pune, DEV12
1772172961, TXN003477, ACC501, CREDIT, 23606.96, Chennai, DEV22
1772173150, TXN003478, ACC505, CREDIT, 18010.41, Ahmedabad, DEV10
1772173421, TXN003479, ACC505, CREDIT, 11200.73, Kolkata, DEV25
1772171982, TXN003480, ACC601, CREDIT, 13062.93, Jaipur, DEV23
1772173201, TXN003481, ACC503, DEBIT, 22575.29, Hyderabad, DEV23
1772174849, TXN003482, ACC504, CREDIT, 19235.23, Mumbai, DEV10
1772174225, TXN003483, ACC504, CREDIT, 17717.42, Mumbai, DEV11
1772173452, TXN003484, ACC603, CREDIT, 29648.73, Delhi, DEV11
1772173586, TXN003485, ACC501, DEBIT, 12546.6, Delhi, DEV13
1772172929, TXN003486, ACC602, DEBIT, 13419.21, Mumbai, DEV24
1772172652, TXN003487, ACC602, DEBIT, 16425.71, Mumbai, DEV10
1772173424, TXN003488, ACC505, DEBIT, 16944, Ahmedabad, DEV24
1772172819, TXN003489, ACC605, DEBIT, 5856.07, Lucknow, DEV12
1772172551, TXN003490, ACC503, DEBIT, 13401.17, Kolkata, DEV21
1772173687, TXN003491, ACC601, CREDIT, 3816.44, Delhi, DEV22
1772173643, TXN003492, ACC604, CREDIT, 28961.71, Delhi, DEV22
1772173510, TXN003493, ACC505, CREDIT, 8499.04, Kolkata, DEV22
1772172628, TXN003494, ACC602, DEBIT, 6292.84, Jaipur, DEV22
1772173350, TXN003495, ACC501, CREDIT, 28776.94, Hyderabad, DEV24
1772174677, TXN003496, ACC603, DEBIT, 19086.75, Chennai, DEV22
1772172975, TXN003497, ACC604, DEBIT, 11693.67, Ahmedabad, DEV21
1772173110, TXN003498, ACC603, CREDIT, 21786.58, Mumbai, DEV25
1772173817, TXN003499, ACC602, DEBIT, 18618.93, Kolkata, DEV13
1772173884, TXN003500, ACC605, DEBIT, 19839.5, Kolkata, DEV25
1772174007, TXN003501, ACC602, CREDIT, 3681.08, Delhi, DEV12
1772173689, TXN003502, ACC604, DEBIT, 27166.81, Mumbai, DEV25
1772173682, TXN003503, ACC602, DEBIT, 8881.32, Chennai, DEV14
1772172021, TXN003504, ACC505, DEBIT, 1386.44, Chennai, DEV23
1772173038, TXN003505, ACC601, DEBIT, 15488.97, Kolkata, DEV23
1772171856, TXN003506, ACC504, CREDIT, 20973.56, Kolkata, DEV10
1772172330, TXN003507, ACC503, DEBIT, 26886.42, Lucknow, DEV25
1772174020, TXN003508, ACC602, CREDIT, 17666.66, Chennai, DEV22
1772172739, TXN003509, ACC502, CREDIT, 22424.53, Ahmedabad, DEV12
1772172875, TXN003510, ACC605, CREDIT, 7946.11, Chennai, DEV11
1772173823, TXN003511, ACC603, CREDIT, 26794.5, Jaipur, DEV21
1772172763, TXN003512, ACC601, DEBIT, 975.32, Ahmedabad, DEV22
1772172814, TXN003513, ACC502, DEBIT, 20036.38, Mumbai, DEV14
1772174145, TXN003514, ACC603, DEBIT, 25334.92, Ahmedabad, DEV25
1772174453, TXN003515, ACC603, CREDIT, 1450.24, Kolkata, DEV24
1772172798, TXN003516, ACC501, DEBIT, 19445.72, Chennai, DEV23
1772171662, TXN003517, ACC502, DEBIT, 8209.1, Ahmedabad, DEV14
1772174644, TXN003518, ACC602, CREDIT, 23092.83, Lucknow, DEV23
1772174027, TXN003519, ACC605, DEBIT, 3581.39, Jaipur, DEV23
1772173435, TXN003520, ACC602, CREDIT, 4439.43, Chennai, DEV10
1772172915, TXN003521, ACC505, DEBIT, 7070, Ahmedabad, DEV23
1772173923, TXN003522, ACC602, DEBIT, 30104.48, Ahmedabad, DEV14
1772174938, TXN003523, ACC503, DEBIT, 24429.6, Chennai, DEV14
1772174883, TXN003524, ACC501, DEBIT, 24705.83, Jaipur, DEV23
1772172435, TXN003525, ACC602, DEBIT, 21865.56, Kolkata, DEV12
1772172824, TXN003526, ACC605, DEBIT, 27629.18, Chennai, DEV22
1772173356, TXN003527, ACC502, DEBIT, 10992.82, Chennai, DEV23
1772171727, TXN003528, ACC503, CREDIT, 7519.33, Hyderabad, DEV24
1772174355, TXN003529, ACC605, DEBIT, 21659.93, Kolkata, DEV21
1772172816, TXN003530, ACC601, DEBIT, 21478.83, Bangalore, DEV25
1772174003, TXN003531, ACC504, DEBIT, 14655, Chennai, DEV10
1772174027, TXN003532, ACC504, DEBIT, 29923.09, Delhi, DEV14
1772173166, TXN003533, ACC502, CREDIT, 29698.19, Lucknow, DEV14
1772172800, TXN003534, ACC504, CREDIT, 7005.85, Jaipur, DEV13
1772172168, TXN003535, ACC604, DEBIT, 16530.56, Ahmedabad, DEV22
1772173953, TXN003536, ACC505, DEBIT, 22392.63, Pune, DEV22
1772175081, TXN003537, ACC605, DEBIT, 15448.81, Delhi, DEV10
1772172068, TXN003538, ACC504, DEBIT, 29558.94, Lucknow, DEV21
1772174216, TXN003539, ACC604, CREDIT, 3659.78, Jaipur, DEV12
1772174887, TXN003540, ACC504, CREDIT, 9511.22, Jaipur, DEV11
1772174077, TXN003541, ACC501, CREDIT, 16387.9, Mumbai, DEV21
1772172930, TXN003542, ACC603, CREDIT, 23135.66, Delhi, DEV12
1772174790, TXN003543, ACC504, DEBIT, 7442.35, Bangalore, DEV13
1772172531, TXN003544, ACC601, CREDIT, 13171.41, Ahmedabad, DEV24
1772174214, TXN003545, ACC504, CREDIT, 22726.33, Jaipur, DEV21
1772174952, TXN003546, ACC603, DEBIT, 4501.55, Delhi, DEV24
1772173384, TXN003547, ACC601, DEBIT, 10953.98, Hyderabad, DEV14
1772174694, TXN003548, ACC505, DEBIT, 11259.91, Chennai, DEV10
1772174847, TXN003549, ACC601, CREDIT, 10259.76, Delhi, DEV21
1772173723, TXN003550, ACC604, CREDIT, 14432.95, Delhi, DEV21
1772174155, TXN003551, ACC604, DEBIT, 22603.4, Lucknow, DEV13
1772173939, TXN003552, ACC501, CREDIT, 21147.89, Lucknow, DEV10
1772174318, TXN003553, ACC603, CREDIT, 14419.42, Chennai, DEV13
1772171894, TXN003554, ACC602, CREDIT, 6097.38, Lucknow, DEV14
1772173958, TXN003555, ACC504, DEBIT, 15567.1, Jaipur, DEV23
1772171686, TXN003556, ACC604, CREDIT, 12569.23, Pune, DEV10
1772173053, TXN003557, ACC505, DEBIT, 11089.22, Mumbai, DEV22
1772173102, TXN003558, ACC604, CREDIT, 4653.56, Ahmedabad, DEV14
1772171680, TXN003559, ACC502, CREDIT, 7461.21, Jaipur, DEV22
1772173601, TXN003560, ACC503, CREDIT, 937.56, Delhi, DEV23
1772174909, TXN003561, ACC604, DEBIT, 28654.17, Jaipur, DEV14
1772171771, TXN003562, ACC603, CREDIT, 16265.99, Mumbai, DEV25
1772172969, TXN003563, ACC505, DEBIT, 25507.69, Bangalore, DEV21
1772173150, TXN003564, ACC503, CREDIT, 1422.06, Hyderabad, DEV22
1772173982, TXN003565, ACC504, DEBIT, 16434.07, Chennai, DEV14
1772172391, TXN003566, ACC602, CREDIT, 18356.09, Ahmedabad, DEV10
1772173497, TXN003567, ACC605, DEBIT, 4400.5, Ahmedabad, DEV24
1772171973, TXN003568, ACC501, DEBIT, 2955.42, Bangalore, DEV13
1772171744, TXN003569, ACC605, DEBIT, 15998.6, Delhi, DEV13
1772173540, TXN003570, ACC503, CREDIT, 22375.8, Mumbai, DEV24
1772173754, TXN003571, ACC602, CREDIT, 11725.97, Bangalore, DEV21
1772174565, TXN003572, ACC503, DEBIT, 4304.04, Ahmedabad, DEV22
1772172048, TXN003573, ACC601, CREDIT, 21408.62, Jaipur, DEV13
1772174618, TXN003574, ACC504, DEBIT, 16001.05, Mumbai, DEV12
1772173049, TXN003575, ACC604, CREDIT, 15663.07, Bangalore, DEV12
1772173612, TXN003576, ACC603, DEBIT, 23658.21, Delhi, DEV25
1772174909, TXN003577, ACC601, CREDIT, 968.57, Chennai, DEV24
1772172914, TXN003578, ACC505, DEBIT, 23775.51, Lucknow, DEV10
1772174067, TXN003579, ACC502, CREDIT, 15256.74, Pune, DEV13
1772174094, TXN003580, ACC504, DEBIT, 26643.33, Bangalore, DEV23
1772172078, TXN003581, ACC602, DEBIT, 11234.9, Ahmedabad, DEV12
1772175209, TXN003582, ACC502, DEBIT, 1589.54, Chennai, DEV10
1772172798, TXN003583, ACC605, CREDIT, 30095.45, Ahmedabad, DEV10
1772173836, TXN003584, ACC504, CREDIT, 12449.76, Kolkata, DEV14
1772174901, TXN003585, ACC502, DEBIT, 28707.39, Ahmedabad, DEV22
1772173680, TXN003586, ACC502, CREDIT, 27916.16, Hyderabad, DEV21
1772172721, TXN003587, ACC502, DEBIT, 4731.26, Chennai, DEV21
1772173251, TXN003588, ACC601, DEBIT, 30444.8, Ahmedabad, DEV21
1772174166, TXN003589, ACC602, DEBIT, 23342.28, Chennai, DEV12
1772172686, TXN003590, ACC602, DEBIT, 26879.82, Mumbai, DEV13
1772173974, TXN003591, ACC504, CREDIT, 8370.12, Ahmedabad, DEV13
1772173809, TXN003592, ACC604, CREDIT, 24532.53, Bangalore, DEV24
1772173967, TXN003593, ACC501, DEBIT, 28554.41, Chennai, DEV14
1772174149, TXN003594, ACC504, CREDIT, 20783.9, Delhi, DEV23
1772173652, TXN003595, ACC504, DEBIT, 2880.46, Mumbai, DEV22
1772174666, TXN003596, ACC605, CREDIT, 21205.76, Ahmedabad, DEV14
1772172896, TXN003597, ACC501, CREDIT, 7317.99, Mumbai, DEV14
1772174264, TXN003598, ACC604, CREDIT, 2012.96, Lucknow, DEV21
1772173171, TXN003599, ACC604, CREDIT, 30230.31, Kolkata, DEV11
1772174273, TXN003600, ACC605, CREDIT, 5670.01, Chennai, DEV11
1772172271, TXN003601, ACC605, DEBIT, 23444.54, Kolkata, DEV11
1772171667, TXN003602, ACC502, DEBIT, 30101.06, Delhi, DEV22
1772174722, TXN003603, ACC503, CREDIT, 4485.24, Chennai, DEV25
1772174443, TXN003604, ACC605, DEBIT, 11876.85, Ahmedabad, DEV10
1772173384, TXN003605, ACC602, CREDIT, 29906.51, Chennai, DEV24
1772172737, TXN003606, ACC503, DEBIT, 1919.06, Bangalore, DEV25
1772173956, TXN003607, ACC601, CREDIT, 12591.57, Ahmedabad, DEV11
1772174918, TXN003608, ACC603, DEBIT, 11868.39, Ahmedabad, DEV22
1772173909, TXN003609, ACC604, DEBIT, 26528.7, Lucknow, DEV12
1772173142, TXN003610, ACC502, CREDIT, 11000.92, Pune, DEV12
1772173160, TXN003611, ACC502, DEBIT, 26749.64, Hyderabad, DEV11
1772174440, TXN003612, ACC605, DEBIT, 14295.72, Lucknow, DEV13
1772172950, TXN003613, ACC602, DEBIT, 15041.53, Chennai, DEV13
1772173946, TXN003614, ACC604, DEBIT, 28560.58, Hyderabad, DEV25
1772171807, TXN003615, ACC501, DEBIT, 4757.69, Jaipur, DEV13
1772173027, TXN003616, ACC505, CREDIT, 12031.77, Jaipur, DEV14
1772175123, TXN003617, ACC603, CREDIT, 10982.88, Hyderabad, DEV24
1772173101, TXN003618, ACC504, CREDIT, 21743.78, Kolkata, DEV14
1772173378, TXN003619, ACC501, CREDIT, 25878.42, Lucknow, DEV11
1772175062, TXN003620, ACC505, DEBIT, 9670.95, Mumbai, DEV21
1772175242, TXN003621, ACC505, CREDIT, 26167.3, Hyderabad, DEV24
1772173969, TXN003622, ACC605, DEBIT, 12266.49, Lucknow, DEV10
1772171884, TXN003623, ACC603, CREDIT, 26672.54, Mumbai, DEV10
1772173163, TXN003624, ACC601, CREDIT, 13727.28, Delhi, DEV11
1772172181, TXN003625, ACC502, DEBIT, 8545.25, Jaipur, DEV25
1772172981, TXN003626, ACC505, CREDIT, 12825.29, Pune, DEV11
1772174917, TXN003627, ACC601, CREDIT, 29314.65, Chennai, DEV22
1772174496, TXN003628, ACC505, DEBIT, 24628.14, Pune, DEV22
1772174596, TXN003629, ACC604, DEBIT, 17219.79, Jaipur, DEV11
1772172227, TXN003630, ACC604, CREDIT, 22618.1, Kolkata, DEV10
1772175248, TXN003631, ACC602, CREDIT, 28522.76, Hyderabad, DEV22
1772174432, TXN003632, ACC605, DEBIT, 30490.96, Jaipur, DEV22
1772173458, TXN003633, ACC603, DEBIT, 12284.93, Ahmedabad, DEV11
1772174452, TXN003634, ACC601, DEBIT, 18030.22, Mumbai, DEV10
1772173036, TXN003635, ACC503, CREDIT, 1871.28, Chennai, DEV10
1772174714, TXN003636, ACC605, CREDIT, 5409.64, Jaipur, DEV22
1772173457, TXN003637, ACC502, CREDIT, 5603.65, Jaipur, DEV23
1772174922, TXN003638, ACC502, CREDIT, 10335.01, Ahmedabad, DEV24
1772174637, TXN003639, ACC605, DEBIT, 4892.64, Hyderabad, DEV11
1772174016, TXN003640, ACC605, DEBIT, 12845.97, Kolkata, DEV24
1772173674, TXN003641, ACC603, CREDIT, 7819.54, Lucknow, DEV24
1772172096, TXN003642, ACC604, CREDIT, 7791.63, Mumbai, DEV21
1772173653, TXN003643, ACC501, DEBIT, 29156.78, Ahmedabad, DEV25
1772174679, TXN003644, ACC505, DEBIT, 30024.77, Kolkata, DEV10
1772173819, TXN003645, ACC602, CREDIT, 22046.7, Pune, DEV23
1772173981, TXN003646, ACC602, DEBIT, 4216.55, Jaipur, DEV14
1772172299, TXN003647, ACC501, CREDIT, 23785.83, Hyderabad, DEV21
1772172494, TXN003648, ACC503, CREDIT, 5849.29, Bangalore, DEV12
1772173224, TXN003649, ACC603, DEBIT, 23544.32, Ahmedabad, DEV21
1772174642, TXN003650, ACC601, DEBIT, 3110, Hyderabad, DEV10
1772173690, TXN003651, ACC504, CREDIT, 2321.58, Jaipur, DEV13
1772172994, TXN003652, ACC502, CREDIT, 3181.18, Jaipur, DEV21
1772173544, TXN003653, ACC504, CREDIT, 29664.16, Ahmedabad, DEV24
1772174166, TXN003654, ACC504, DEBIT, 7510.88, Mumbai, DEV21
1772174964, TXN003655, ACC501, CREDIT, 20103.16, Kolkata, DEV11
1772173998, TXN003656, ACC502, CREDIT, 11614.89, Jaipur, DEV13
1772174852, TXN003657, ACC604, CREDIT, 15036.22, Chennai, DEV12
1772172736, TXN003658, ACC604, DEBIT, 21383.45, Mumbai, DEV23
1772171768, TXN003659, ACC501, DEBIT, 26003.05, Ahmedabad, DEV21
1772171723, TXN003660, ACC501, DEBIT, 25557.92, Mumbai, DEV22
1772173352, TXN003661, ACC503, CREDIT, 17321.26, Kolkata, DEV12
1772172673, TXN003662, ACC502, CREDIT, 29180.13, Hyderabad, DEV13
1772173917, TXN003663, ACC505, DEBIT, 13886.01, Kolkata, DEV21
1772172452, TXN003664, ACC503, DEBIT, 17685.41, Mumbai, DEV24
1772175076, TXN003665, ACC502, DEBIT, 26595.53, Jaipur, DEV25
1772172641, TXN003666, ACC503, CREDIT, 17324.7, Chennai, DEV21
1772175084, TXN003667, ACC501, DEBIT, 26190.69, Lucknow, DEV14
1772172705, TXN003668, ACC602, CREDIT, 25650.64, Delhi, DEV23
1772172663, TXN003669, ACC505, DEBIT, 7929.26, Jaipur, DEV22
1772174495, TXN003670, ACC601, DEBIT, 24080.32, Delhi, DEV25
1772174170, TXN003671, ACC504, DEBIT, 21028.03, Jaipur, DEV21
1772173660, TXN003672, ACC502, CREDIT, 4232.29, Ahmedabad, DEV10
1772173575, TXN003673, ACC603, CREDIT, 12692.58, Ahmedabad, DEV11
1772173335, TXN003674, ACC503, CREDIT, 27178.95, Bangalore, DEV10
1772171672, TXN003675, ACC602, CREDIT, 5801.74, Jaipur, DEV11
1772172964, TXN003676, ACC605, CREDIT, 3511.9, Jaipur, DEV11
1772175254, TXN003677, ACC603, DEBIT, 23078.46, Kolkata, DEV14
1772172093, TXN003678, ACC503, DEBIT, 20396.61, Jaipur, DEV23
1772173328, TXN003679, ACC601, DEBIT, 2638.07, Lucknow, DEV23
1772173486, TXN003680, ACC602, CREDIT, 14572.38, Pune, DEV25
1772174837, TXN003681, ACC505, CREDIT, 19634.49, Hyderabad, DEV21
1772172818, TXN003682, ACC505, DEBIT, 25841.61, Mumbai, DEV22
1772174656, TXN003683, ACC501, CREDIT, 12677.17, Mumbai, DEV21
1772171961, TXN003684, ACC503, CREDIT, 4122.36, Kolkata, DEV11
1772172376, TXN003685, ACC601, CREDIT, 2831.05, Kolkata, DEV23
1772173277, TXN003686, ACC501, CREDIT, 24037.34, Bangalore, DEV11
1772172923, TXN003687, ACC601, DEBIT, 21821.85, Pune, DEV11
1772173981, TXN003688, ACC603, CREDIT, 13925.11, Hyderabad, DEV11
1772171865, TXN003689, ACC605, CREDIT, 8478.54, Ahmedabad, DEV12
1772175122, TXN003690, ACC603, DEBIT, 2681.08, Ahmedabad, DEV12
1772172148, TXN003691, ACC601, DEBIT, 5231.02, Ahmedabad, DEV25
1772173879, TXN003692, ACC603, DEBIT, 10103.33, Kolkata, DEV12
1772174466, TXN003693, ACC605, DEBIT, 27636.04, Jaipur, DEV23
1772174219, TXN003694, ACC501, CREDIT, 19538.68, Pune, DEV10
1772172751, TXN003695, ACC503, DEBIT, 24238.45, Delhi, DEV25
1772171891, TXN003696, ACC501, DEBIT, 25231.12, Bangalore, DEV21
1772174976, TXN003697, ACC603, CREDIT, 7317.1, Kolkata, DEV12
1772175041, TXN003698, ACC604, DEBIT, 29407.36, Jaipur, DEV14
1772173165, TXN003699, ACC502, CREDIT, 8621.18, Bangalore, DEV24
1772173300, TXN003700, ACC501, CREDIT, 1261.87, Lucknow, DEV11
1772171682, TXN003701, ACC602, DEBIT, 3491.65, Kolkata, DEV23
1772171935, TXN003702, ACC503, CREDIT, 24024.58, Jaipur, DEV10
1772172931, TXN003703, ACC505, DEBIT, 25747.83, Kolkata, DEV13
1772174619, TXN003704, ACC604, CREDIT, 29699.33, Ahmedabad, DEV11
1772173583, TXN003705, ACC503, DEBIT, 28872.39, Kolkata, DEV25
1772174905, TXN003706, ACC603, DEBIT, 26218.79, Mumbai, DEV21
1772173952, TXN003707, ACC503, DEBIT, 7528.42, Pune, DEV23
1772171923, TXN003708, ACC504, DEBIT, 3687.34, Bangalore, DEV14
1772174232, TXN003709, ACC501, DEBIT, 24004.31, Lucknow, DEV10
1772172669, TXN003710, ACC604, DEBIT, 27842.48, Delhi, DEV22
1772173795, TXN003711, ACC502, DEBIT, 3610.9, Delhi, DEV25
1772174219, TXN003712, ACC604, CREDIT, 27139.94, Bangalore, DEV22
1772172282, TXN003713, ACC502, DEBIT, 4822.23, Hyderabad, DEV21
1772174098, TXN003714, ACC501, DEBIT, 1313.64, Ahmedabad, DEV13
1772175165, TXN003715, ACC604, DEBIT, 13187.35, Hyderabad, DEV12
1772174327, TXN003716, ACC501, DEBIT, 8570.6, Mumbai, DEV23
1772172018, TXN003717, ACC502, CREDIT, 19410.88, Bangalore, DEV11
1772174854, TXN003718, ACC501, CREDIT, 7042.68, Chennai, DEV10
1772172762, TXN003719, ACC603, CREDIT, 3980.21, Ahmedabad, DEV25
1772172088, TXN003720, ACC502, CREDIT, 9393.15, Jaipur, DEV11
1772174048, TXN003721, ACC505, CREDIT, 22341.03, Kolkata, DEV23
1772174691, TXN003722, ACC505, DEBIT, 29943.25, Lucknow, DEV12
1772174772, TXN003723, ACC505, CREDIT, 7627.07, Chennai, DEV11
1772174208, TXN003724, ACC604, CREDIT, 14615.91, Lucknow, DEV12
1772174228, TXN003725, ACC603, CREDIT, 28156.4, Mumbai, DEV25
1772173162, TXN003726, ACC605, CREDIT, 10571.91, Delhi, DEV25
1772171812, TXN003727, ACC501, DEBIT, 15122.15, Mumbai, DEV21
1772172459, TXN003728, ACC502, DEBIT, 13984.5, Chennai, DEV23
1772174576, TXN003729, ACC605, DEBIT, 2798.11, Pune, DEV22
1772173021, TXN003730, ACC505, DEBIT, 6024.18, Hyderabad, DEV11
1772173969, TXN003731, ACC605, CREDIT, 12908.72, Ahmedabad, DEV10
1772174604, TXN003732, ACC604, DEBIT, 12998.38, Lucknow, DEV25
1772172284, TXN003733, ACC502, CREDIT, 26925.24, Pune, DEV14
1772172038, TXN003734, ACC605, DEBIT, 20795.66, Pune, DEV22
1772172509, TXN003735, ACC604, CREDIT, 2980.43, Kolkata, DEV10
1772174871, TXN003736, ACC605, CREDIT, 10249.85, Mumbai, DEV24
1772174192, TXN003737, ACC502, CREDIT, 7131.86, Chennai, DEV25
1772173412, TXN003738, ACC604, DEBIT, 8821.97, Jaipur, DEV12
1772173182, TXN003739, ACC605, DEBIT, 3268.37, Hyderabad, DEV21
1772173520, TXN003740, ACC501, CREDIT, 29988.01, Ahmedabad, DEV11
1772174592, TXN003741, ACC603, DEBIT, 6189.33, Bangalore, DEV24
1772173105, TXN003742, ACC503, CREDIT, 25924.56, Delhi, DEV13
1772173704, TXN003743, ACC502, DEBIT, 8754.14, Mumbai, DEV14
1772174659, TXN003744, ACC605, CREDIT, 20082.97, Chennai, DEV13
1772173947, TXN003745, ACC504, DEBIT, 28701.7, Lucknow, DEV25
1772173555, TXN003746, ACC601, DEBIT, 5730.44, Chennai, DEV13
1772175037, TXN003747, ACC602, CREDIT, 4763.16, Ahmedabad, DEV22
1772172033, TXN003748, ACC501, CREDIT, 26109.16, Bangalore, DEV21
1772171699, TXN003749, ACC501, DEBIT, 26503.25, Jaipur, DEV21
1772173871, TXN003750, ACC505, DEBIT, 22825.04, Mumbai, DEV22
1772172633, TXN003751, ACC505, CREDIT, 4280.01, Lucknow, DEV12
1772173574, TXN003752, ACC503, CREDIT, 16641.27, Mumbai, DEV25
1772173486, TXN003753, ACC502, DEBIT, 17441.43, Delhi, DEV12
1772173196, TXN003754, ACC501, CREDIT, 9129.51, Chennai, DEV10
1772171945, TXN003755, ACC501, CREDIT, 19680.24, Chennai, DEV14
1772172024, TXN003756, ACC504, DEBIT, 12021.39, Chennai, DEV10
1772172399, TXN003757, ACC604, DEBIT, 23068.92, Bangalore, DEV10
1772174651, TXN003758, ACC502, DEBIT, 3184.5, Kolkata, DEV13
1772174402, TXN003759, ACC504, DEBIT, 6606.52, Bangalore, DEV21
1772173114, TXN003760, ACC503, DEBIT, 24313.87, Kolkata, DEV22
1772174530, TXN003761, ACC501, CREDIT, 6352.34, Kolkata, DEV13
1772172268, TXN003762, ACC505, DEBIT, 10790.86, Jaipur, DEV23
1772172618, TXN003763, ACC504, DEBIT, 24585.84, Lucknow, DEV21
1772174248, TXN003764, ACC603, CREDIT, 10195.13, Lucknow, DEV12
1772172949, TXN003765, ACC601, CREDIT, 5694.56, Delhi, DEV11
